Lon,Lat,"PGA %g[Boore,2008]",Rup Dist(km)
100.14,13.3,0.08998299,206.3575513
100.19,13.3,0.086315609,209.2355253
100.24,13.3,0.082689991,212.2119596
100.29,13.3,0.07911894,215.2827704
100.34,13.3,0.075613636,218.4439776
100.39,13.3,0.072183692,221.6917142
100.44,13.3,0.068837241,225.0222336
100.49,13.3,0.065581021,228.431915
100.54,13.3,0.062420478,231.9172668
100.59,13.3,0.059359867,235.474929
100.64,13.3,0.056402359,239.1016739
100.69,13.3,0.053550146,242.7944055
100.74,13.3,0.050804543,246.5501591
100.79,13.3,0.048166087,250.3660985
100.84,13.3,0.045634628,254.2395135
100.89,13.3,0.043209425,258.1678173
100.94,13.3,0.040889218,262.1485423
100.99,13.3,0.038672312,266.1793367
101.04,13.3,0.036556642,270.2579601
101.09,13.3,0.034539841,274.3822797
97.14,13.35,0.034226455,275.0456368
97.19,13.35,0.036271984,270.8254783
97.24,13.35,0.03842289,266.6478908
97.29,13.35,0.040682335,262.5149067
97.34,13.35,0.043053244,258.4286658
97.39,13.35,0.045538241,254.3914209
97.44,13.35,0.048139579,250.4055416
97.49,13.35,0.050859064,246.4735201
97.54,13.35,0.053697974,242.5979751
97.59,13.35,0.056656962,238.7816565
97.64,13.35,0.059735956,235.0274495
97.69,13.35,0.062934057,231.338378
97.74,13.35,0.066249417,227.7176077
97.79,13.35,0.069679125,224.1684481
97.84,13.35,0.07321908,220.6943541
97.89,13.35,0.076863863,217.2989263
97.94,13.35,0.080606612,213.9859092
97.99,13.35,0.0844389,210.7591893
98.04,13.35,0.088350614,207.6227902
98.09,13.35,0.092329852,204.580866
98.14,13.35,0.096362836,201.6376924
98.19,13.35,0.10043384,198.7976555
98.24,13.35,0.104525157,196.0652372
98.29,13.35,0.108617093,193.444998
98.34,13.35,0.112688009,190.941556
98.39,13.35,0.116714404,188.5595633
98.44,13.35,0.120671062,186.3036785
98.49,13.35,0.12453125,184.1785354
98.54,13.35,0.128266987,182.1887092
98.59,13.35,0.131849368,180.3386791
98.64,13.35,0.135248959,178.6327886
98.69,13.35,0.138436247,177.0752036
98.74,13.35,0.141382139,175.669869
98.79,13.35,0.144058505,174.4204649
98.84,13.35,0.146438735,173.3303633
98.89,13.35,0.148498318,172.4025861
98.94,13.35,0.150215388,171.6397656
98.99,13.35,0.151571248,171.0441087
99.04,13.35,0.152550832,170.6173663
99.09,13.35,0.153143087,170.3608078
99.14,13.35,0.153341262,170.2752024
99.19,13.35,0.153143087,170.3608078
99.24,13.35,0.152550832,170.6173663
99.29,13.35,0.151571248,171.0441087
99.34,13.35,0.150215388,171.6397656
99.39,13.35,0.148498318,172.4025861
99.44,13.35,0.146438735,173.3303633
99.49,13.35,0.144058505,174.4204649
99.54,13.35,0.141382139,175.669869
99.59,13.35,0.138436247,177.0752036
99.64,13.35,0.135248959,178.6327886
99.69,13.35,0.131849368,180.3386791
99.74,13.35,0.128266987,182.1887092
99.79,13.35,0.12453125,184.1785354
99.84,13.35,0.120671062,186.3036785
99.89,13.35,0.116714404,188.5595633
99.94,13.35,0.112688009,190.941556
99.99,13.35,0.108617093,193.444998
100.04,13.35,0.104525157,196.0652372
100.09,13.35,0.10043384,198.7976555
100.14,13.35,0.096362836,201.6376924
100.19,13.35,0.092329852,204.580866
100.24,13.35,0.088350614,207.6227902
100.29,13.35,0.0844389,210.7591893
100.34,13.35,0.080606612,213.9859092
100.39,13.35,0.076863863,217.2989263
100.44,13.35,0.07321908,220.6943541
100.49,13.35,0.069679125,224.1684481
100.54,13.35,0.066249417,227.7176077
100.59,13.35,0.062934057,231.338378
100.64,13.35,0.059735956,235.0274495
100.69,13.35,0.056656962,238.7816565
100.74,13.35,0.053697974,242.5979751
100.79,13.35,0.050859064,246.4735201
100.84,13.35,0.048139579,250.4055416
100.89,13.35,0.045538241,254.3914209
100.94,13.35,0.043053244,258.4286658
100.99,13.35,0.040682335,262.5149067
101.04,13.35,0.03842289,266.6478908
101.09,13.35,0.036271984,270.8254783
97.14,13.4,0.03588274,271.6090795
97.19,13.4,0.038059393,267.3364645
97.24,13.4,0.040351273,263.1052543
97.29,13.4,0.042762164,258.9174787
97.34,13.4,0.045295628,254.7752796
97.39,13.4,0.047954938,250.6809163
97.44,13.4,0.050743002,246.6367711
97.49,13.4,0.053662278,242.645355
97.54,13.4,0.056714685,238.709313
97.59,13.4,0.059901495,234.8314296
97.64,13.4,0.063223223,231.0146335
97.69,13.4,0.066679503,227.2620027
97.74,13.4,0.070268957,223.576768
97.79,13.4,0.073989056,219.9623169
97.84,13.4,0.077835972,216.4221961
97.89,13.4,0.081804428,212.9601122
97.94,13.4,0.085887541,209.5799327
97.99,13.4,0.090076673,206.285684
98.04,13.4,0.09436128,203.0815476
98.09,13.4,0.098728777,199.9718553
98.14,13.4,0.103164412,196.9610805
98.19,13.4,0.107651177,194.0538274
98.24,13.4,0.11216973,191.2548169
98.29,13.4,0.116698375,188.5688692
98.34,13.4,0.121213079,186.0008824
98.39,13.4,0.125687548,183.5558075
98.44,13.4,0.130093369,181.238619
98.49,13.4,0.134400224,179.0542822
98.54,13.4,0.138576181,177.0077153
98.59,13.4,0.142588064,175.1037492
98.64,13.4,0.146401907,173.3470826
98.69,13.4,0.149983479,171.7422356
98.74,13.4,0.153298879,170.2935004
98.79,13.4,0.156315185,169.0048919
98.84,13.4,0.159001141,167.8800972
98.89,13.4,0.161327847,166.9224281
98.94,13.4,0.163269452,166.1347745
98.99,13.4,0.164803794,165.5195638
99.04,13.4,0.165912976,165.0787238
99.09,13.4,0.166583849,164.8136538
99.14,13.4,0.166808376,164.7252024
99.19,13.4,0.166583849,164.8136538
99.24,13.4,0.165912976,165.0787238
99.29,13.4,0.164803794,165.5195638
99.34,13.4,0.163269452,166.1347745
99.39,13.4,0.161327847,166.9224281
99.44,13.4,0.159001141,167.8800972
99.49,13.4,0.156315185,169.0048919
99.54,13.4,0.153298879,170.2935004
99.59,13.4,0.149983479,171.7422356
99.64,13.4,0.146401907,173.3470826
99.69,13.4,0.142588064,175.1037492
99.74,13.4,0.138576181,177.0077153
99.79,13.4,0.134400224,179.0542822
99.84,13.4,0.130093369,181.238619
99.89,13.4,0.125687548,183.5558075
99.94,13.4,0.121213079,186.0008824
99.99,13.4,0.116698375,188.5688692
100.04,13.4,0.11216973,191.2548169
100.09,13.4,0.107651177,194.0538274
100.14,13.4,0.103164412,196.9610805
100.19,13.4,0.098728777,199.9718553
100.24,13.4,0.09436128,203.0815476
100.29,13.4,0.090076673,206.285684
100.34,13.4,0.085887541,209.5799327
100.39,13.4,0.081804428,212.9601122
100.44,13.4,0.077835972,216.4221961
100.49,13.4,0.073989056,219.9623169
100.54,13.4,0.070268957,223.576768
100.59,13.4,0.066679503,227.2620027
100.64,13.4,0.063223223,231.0146335
100.69,13.4,0.059901495,234.8314296
100.74,13.4,0.056714685,238.709313
100.79,13.4,0.053662278,242.645355
100.84,13.4,0.050743002,246.6367711
100.89,13.4,0.047954938,250.6809163
100.94,13.4,0.045295628,254.7752796
100.99,13.4,0.042762164,258.9174787
101.04,13.4,0.040351273,263.1052543
101.09,13.4,0.038059393,267.3364645
97.14,13.45,0.037586197,268.2432101
97.19,13.45,0.039900135,263.9179268
97.24,13.45,0.042339904,259.6328109
97.29,13.45,0.044909993,255.3898843
97.34,13.45,0.047614696,251.1912848
97.39,13.45,0.050458033,247.0392727
97.44,13.45,0.053443675,242.9362366
97.49,13.45,0.056574849,238.8847
97.54,13.45,0.05985424,234.8873281
97.59,13.45,0.06328387,230.9469332
97.64,13.45,0.066864978,227.0664817
97.69,13.45,0.070597877,223.2490993
97.74,13.45,0.074481808,219.4980767
97.79,13.45,0.078514772,215.816874
97.84,13.45,0.082693366,212.2091248
97.89,13.45,0.087012594,208.6786387
97.94,13.45,0.091465689,205.2294033
97.99,13.45,0.096043922,201.8655834
98.04,13.45,0.100736417,198.5915196
98.09,13.45,0.105529973,195.4117234
98.14,13.45,0.110408906,192.3308705
98.19,13.45,0.115354907,189.3537903
98.24,13.45,0.120346937,186.485453
98.29,13.45,0.125361166,183.7309515
98.34,13.45,0.130370962,181.0954804
98.39,13.45,0.135346951,178.5843094
98.44,13.45,0.140257146,176.2027531
98.49,13.45,0.145067172,173.9561351
98.54,13.45,0.149740578,171.8497477
98.59,13.45,0.154239255,169.8888069
98.64,13.45,0.158523952,168.0784035
98.69,13.45,0.162554895,166.4234504
98.74,13.45,0.166292495,164.9286271
98.79,13.45,0.169698122,163.5983232
98.84,13.45,0.172734945,162.4365807
98.89,13.45,0.175368783,161.4470385
98.94,13.45,0.177568957,160.632879
98.99,13.45,0.179309097,159.9967796
99.04,13.45,0.180567858,159.5408701
99.09,13.45,0.181329531,159.266698
99.14,13.45,0.181584501,159.1752024
99.19,13.45,0.181329531,159.266698
99.24,13.45,0.180567858,159.5408701
99.29,13.45,0.179309097,159.9967796
99.34,13.45,0.177568957,160.632879
99.39,13.45,0.175368783,161.4470385
99.44,13.45,0.172734945,162.4365807
99.49,13.45,0.169698122,163.5983232
99.54,13.45,0.166292495,164.9286271
99.59,13.45,0.162554895,166.4234504
99.64,13.45,0.158523952,168.0784035
99.69,13.45,0.154239255,169.8888069
99.74,13.45,0.149740578,171.8497477
99.79,13.45,0.145067172,173.9561351
99.84,13.45,0.140257146,176.2027531
99.89,13.45,0.135346951,178.5843094
99.94,13.45,0.130370962,181.0954804
99.99,13.45,0.125361166,183.7309515
100.04,13.45,0.120346937,186.485453
100.09,13.45,0.115354907,189.3537903
100.14,13.45,0.110408906,192.3308705
100.19,13.45,0.105529973,195.4117234
100.24,13.45,0.100736417,198.5915196
100.29,13.45,0.096043922,201.8655834
100.34,13.45,0.091465689,205.2294033
100.39,13.45,0.087012594,208.6786387
100.44,13.45,0.082693366,212.2091248
100.49,13.45,0.078514772,215.816874
100.54,13.45,0.074481808,219.4980767
100.59,13.45,0.070597877,223.2490993
100.64,13.45,0.066864978,227.0664817
100.69,13.45,0.06328387,230.9469332
100.74,13.45,0.05985424,234.8873281
100.79,13.45,0.056574849,238.8847
100.84,13.45,0.053443675,242.9362366
100.89,13.45,0.050458033,247.0392727
100.94,13.45,0.047614696,251.1912848
100.99,13.45,0.044909993,255.3898843
101.04,13.45,0.042339904,259.6328109
101.09,13.45,0.039900135,263.9179268
97.14,13.5,0.039334402,264.9507229
97.19,13.5,0.04179175,260.5726392
97.24,13.5,0.044386314,256.2334146
97.29,13.5,0.047123383,251.935057
97.34,13.5,0.050008081,247.6796941
97.39,13.5,0.053045287,243.4695802
97.44,13.5,0.056239557,239.3071037
97.49,13.5,0.059595016,235.1947936
97.54,13.5,0.063115256,231.1353279
97.59,13.5,0.066803202,227.1315397
97.64,13.5,0.070660976,223.1864257
97.69,13.5,0.074689742,219.3031523
97.74,13.5,0.078889531,215.485063
97.79,13.5,0.083259059,211.7356839
97.84,13.5,0.087795527,208.0587298
97.89,13.5,0.092494406,204.4581081
97.94,13.5,0.097349214,200.9379223
97.99,13.5,0.102351294,197.5024734
98.04,13.5,0.107489577,194.1562595
98.09,13.5,0.112750361,190.9039731
98.14,13.5,0.1181171,187.7504953
98.19,13.5,0.123570209,184.7008874
98.24,13.5,0.129086916,181.7603775
98.29,13.5,0.134641145,178.9343443
98.34,13.5,0.140203469,176.2282953
98.39,13.5,0.145741135,173.6478398
98.44,13.5,0.151218179,171.1986571
98.49,13.5,0.156595647,168.8864585
98.54,13.5,0.161831926,166.7169435
98.59,13.5,0.166883209,164.695751
98.64,13.5,0.171704086,162.8284043
98.69,13.5,0.176248259,161.1202526
98.74,13.5,0.180469388,159.5764084
98.79,13.5,0.184322024,158.2016819
98.84,13.5,0.18776263,157.0005157
98.89,13.5,0.190750636,155.9769195
98.94,13.5,0.193249496,155.1344083
98.99,13.5,0.195227698,154.475945
99.04,13.5,0.196659673,154.0038904
99.09,13.5,0.19752657,153.7199619
99.14,13.5,0.197816833,153.6252024
99.19,13.5,0.19752657,153.7199619
99.24,13.5,0.196659673,154.0038904
99.29,13.5,0.195227698,154.475945
99.34,13.5,0.193249496,155.1344083
99.39,13.5,0.190750636,155.9769195
99.44,13.5,0.18776263,157.0005157
99.49,13.5,0.184322024,158.2016819
99.54,13.5,0.180469388,159.5764084
99.59,13.5,0.176248259,161.1202526
99.64,13.5,0.171704086,162.8284043
99.69,13.5,0.166883209,164.695751
99.74,13.5,0.161831926,166.7169435
99.79,13.5,0.156595647,168.8864585
99.84,13.5,0.151218179,171.1986571
99.89,13.5,0.145741135,173.6478398
99.94,13.5,0.140203469,176.2282953
99.99,13.5,0.134641145,178.9343443
100.04,13.5,0.129086916,181.7603775
100.09,13.5,0.123570209,184.7008874
100.14,13.5,0.1181171,187.7504953
100.19,13.5,0.112750361,190.9039731
100.24,13.5,0.107489577,194.1562595
100.29,13.5,0.102351294,197.5024734
100.34,13.5,0.097349214,200.9379223
100.39,13.5,0.092494406,204.4581081
100.44,13.5,0.087795527,208.0587298
100.49,13.5,0.083259059,211.7356839
100.54,13.5,0.078889531,215.485063
100.59,13.5,0.074689742,219.3031523
100.64,13.5,0.070660976,223.1864257
100.69,13.5,0.066803202,227.1315397
100.74,13.5,0.063115256,231.1353279
100.79,13.5,0.059595016,235.1947936
100.84,13.5,0.056239557,239.3071037
100.89,13.5,0.053045287,243.4695802
100.94,13.5,0.050008081,247.6796941
100.99,13.5,0.047123383,251.935057
101.04,13.5,0.044386314,256.2334146
101.09,13.5,0.04179175,260.5726392
97.14,13.55,0.041124414,261.7343873
97.19,13.55,0.043731206,257.3034589
97.24,13.55,0.046487405,252.910011
97.29,13.55,0.049399199,248.5560312
97.34,13.55,0.052472652,244.2436303
97.39,13.55,0.055713627,239.9750498
97.44,13.55,0.059127693,235.7526699
97.49,13.55,0.062720026,231.5790178
97.54,13.55,0.066495279,227.4567759
97.59,13.55,0.070457454,223.3887901
97.64,13.55,0.074609741,219.378079
97.69,13.55,0.078954351,215.4278412
97.74,13.55,0.083492315,211.5414647
97.79,13.55,0.088223279,207.7225339
97.84,13.55,0.09314527,203.9748371
97.89,13.55,0.098254448,200.3023728
97.94,13.55,0.10354484,196.7093546
97.99,13.55,0.109008069,193.2002151
98.04,13.55,0.114633068,189.7796072
98.09,13.55,0.120405798,186.4524035
98.14,13.55,0.126308974,183.2236926
98.19,13.55,0.132321813,180.0987718
98.24,13.55,0.13841981,177.0831356
98.29,13.55,0.144574566,174.1824604
98.34,13.55,0.150753681,171.4025828
98.39,13.55,0.156920729,168.7494728
98.44,13.55,0.163035343,166.2292002
98.49,13.55,0.169053418,163.8478951
98.54,13.55,0.174927459,161.6117004
98.59,13.55,0.180607085,159.5267188
98.64,13.55,0.186039696,157.5989516
98.69,13.55,0.191171311,155.8342337
98.74,13.55,0.195947564,154.2381617
98.79,13.55,0.20031483,152.8160198
98.84,13.55,0.20422148,151.572704
98.89,13.55,0.207619178,150.5126459
98.94,13.55,0.210464209,149.6397401
98.99,13.55,0.21271875,148.9572768
99.04,13.55,0.214352031,148.4678825
99.09,13.55,0.215341314,148.17347
99.14,13.55,0.215672643,148.0752024
99.19,13.55,0.215341314,148.17347
99.24,13.55,0.214352031,148.4678825
99.29,13.55,0.21271875,148.9572768
99.34,13.55,0.210464209,149.6397401
99.39,13.55,0.207619178,150.5126459
99.44,13.55,0.20422148,151.572704
99.49,13.55,0.20031483,152.8160198
99.54,13.55,0.195947564,154.2381617
99.59,13.55,0.191171311,155.8342337
99.64,13.55,0.186039696,157.5989516
99.69,13.55,0.180607085,159.5267188
99.74,13.55,0.174927459,161.6117004
99.79,13.55,0.169053418,163.8478951
99.84,13.55,0.163035343,166.2292002
99.89,13.55,0.156920729,168.7494728
99.94,13.55,0.150753681,171.4025828
99.99,13.55,0.144574566,174.1824604
100.04,13.55,0.13841981,177.0831356
100.09,13.55,0.132321813,180.0987718
100.14,13.55,0.126308974,183.2236926
100.19,13.55,0.120405798,186.4524035
100.24,13.55,0.114633068,189.7796072
100.29,13.55,0.109008069,193.2002151
100.34,13.55,0.10354484,196.7093546
100.39,13.55,0.098254448,200.3023728
100.44,13.55,0.09314527,203.9748371
100.49,13.55,0.088223279,207.7225339
100.54,13.55,0.083492315,211.5414647
100.59,13.55,0.078954351,215.4278412
100.64,13.55,0.074609741,219.378079
100.69,13.55,0.070457454,223.3887901
100.74,13.55,0.066495279,227.4567759
100.79,13.55,0.062720026,231.5790178
100.84,13.55,0.059127693,235.7526699
100.89,13.55,0.055713627,239.9750498
100.94,13.55,0.052472652,244.2436303
100.99,13.55,0.049399199,248.5560312
101.04,13.55,0.046487405,252.910011
101.09,13.55,0.043731206,257.3034589
97.14,13.6,0.042952744,258.5970448
97.19,13.6,0.045714861,254.1133232
97.24,13.6,0.048639399,249.6656349
97.29,13.6,0.051733553,245.2559402
97.34,13.6,0.055004447,240.8863257
97.39,13.6,0.058459058,236.5590124
97.44,13.6,0.06210412,232.2763646
97.49,13.6,0.065946016,228.0408988
97.54,13.6,0.069990645,223.855293
97.59,13.6,0.074243277,219.7223968
97.64,13.6,0.078708384,215.6452407
97.69,13.6,0.083389447,211.6270464
97.74,13.6,0.088288742,207.6712365
97.79,13.6,0.093407102,203.781444
97.84,13.6,0.098743646,199.9615215
97.89,13.6,0.104295499,196.2155499
97.94,13.6,0.110057474,192.5478452
97.99,13.6,0.116021744,188.9629649
98.04,13.6,0.122177502,185.4657119
98.09,13.6,0.128510601,182.0611359
98.14,13.6,0.135003215,178.7545325
98.19,13.6,0.141633495,175.5514378
98.24,13.6,0.148375272,172.4576193
98.29,13.6,0.155197795,169.4790618
98.34,13.6,0.162065548,166.6219465
98.39,13.6,0.168938155,163.8926248
98.44,13.6,0.175770408,161.297584
98.49,13.6,0.182512438,158.8434056
98.54,13.6,0.189110065,156.5367151
98.59,13.6,0.195505331,154.3841234
98.64,13.6,0.201637253,152.3921609
98.69,13.6,0.207442786,150.567203
98.74,13.6,0.212857999,148.9153896
98.79,13.6,0.217819444,147.4425401
98.84,13.6,0.222265678,146.1540652
98.89,13.6,0.226138889,145.0548781
98.94,13.6,0.229386559,144.1493091
98.99,13.6,0.231963076,143.4410251
99.04,13.6,0.233831216,142.9329592
99.09,13.6,0.234963413,142.6272509
99.14,13.6,0.235342717,142.5252024
99.19,13.6,0.234963413,142.6272509
99.24,13.6,0.233831216,142.9329592
99.29,13.6,0.231963076,143.4410251
99.34,13.6,0.229386559,144.1493091
99.39,13.6,0.226138889,145.0548781
99.44,13.6,0.222265678,146.1540652
99.49,13.6,0.217819444,147.4425401
99.54,13.6,0.212857999,148.9153896
99.59,13.6,0.207442786,150.567203
99.64,13.6,0.201637253,152.3921609
99.69,13.6,0.195505331,154.3841234
99.74,13.6,0.189110065,156.5367151
99.79,13.6,0.182512438,158.8434056
99.84,13.6,0.175770408,161.297584
99.89,13.6,0.168938155,163.8926248
99.94,13.6,0.162065548,166.6219465
99.99,13.6,0.155197795,169.4790618
100.04,13.6,0.148375272,172.4576193
100.09,13.6,0.141633495,175.5514378
100.14,13.6,0.135003215,178.7545325
100.19,13.6,0.128510601,182.0611359
100.24,13.6,0.122177502,185.4657119
100.29,13.6,0.116021744,188.9629649
100.34,13.6,0.110057474,192.5478452
100.39,13.6,0.104295499,196.2155499
100.44,13.6,0.098743646,199.9615215
100.49,13.6,0.093407102,203.781444
100.54,13.6,0.088288742,207.6712365
100.59,13.6,0.083389447,211.6270464
100.64,13.6,0.078708384,215.6452407
100.69,13.6,0.074243277,219.7223968
100.74,13.6,0.069990645,223.855293
100.79,13.6,0.065946016,228.0408988
100.84,13.6,0.06210412,232.2763646
100.89,13.6,0.058459058,236.5590124
100.94,13.6,0.055004447,240.8863257
100.99,13.6,0.051733553,245.2559402
101.04,13.6,0.048639399,249.6656349
101.09,13.6,0.045714861,254.1133232
97.14,13.65,0.044815326,255.5416051
97.19,13.65,0.047738425,251.0052463
97.24,13.65,0.050837796,246.5034069
97.29,13.65,0.054121749,242.0380128
97.34,13.65,0.057598601,237.6111189
97.39,13.65,0.061276587,233.2249174
97.44,13.65,0.065163766,228.881748
97.49,13.65,0.069267905,224.584107
97.54,13.65,0.073596348,220.3346587
97.59,13.65,0.078155852,216.1362456
97.64,13.65,0.082952408,211.9918999
97.69,13.65,0.087991031,207.9048549
97.74,13.65,0.093275524,203.8785568
97.79,13.65,0.098808204,199.9166759
97.84,13.65,0.104589606,196.023118
97.89,13.65,0.110618151,192.2020354
97.94,13.65,0.116889777,188.4578366
97.99,13.65,0.123397556,184.7951949
98.04,13.65,0.130131271,181.2190555
98.09,13.65,0.137076988,177.73464
98.14,13.65,0.144216613,174.3474477
98.19,13.65,0.151527461,171.0632542
98.24,13.65,0.158981843,167.8881041
98.29,13.65,0.166546706,164.8282991
98.34,13.65,0.174183331,161.8903796
98.39,13.65,0.181847152,159.0810987
98.44,13.65,0.189487688,156.4073881
98.49,13.65,0.197048667,153.8763148
98.54,13.65,0.204468338,151.4950283
98.59,13.65,0.211680035,149.2706973
98.64,13.65,0.218613,147.2104367
98.69,13.65,0.225193487,145.321225
98.74,13.65,0.231346153,143.6098127
98.79,13.65,0.236995698,142.082625
98.84,13.65,0.242068745,140.7456587
